,reaction_id,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
2728,PROt2rpp_reverse,1.29887222722e-05,6.422e-06,5.109e-06,9.65838800502e-06,2.10419008621e-05,1.21924941166e-05,2.60824137232e-05
2729,PROt4pp,8.30648776416e-06,5.64515577357e-06,9.23965045363e-06,6.26988829141e-06,5.04883887782e-06,8.65107228135e-06,7.42481127643e-06
2730,PROtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2731,PROtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2732,PRPPS,0.0004003954,0.0004131849,0.0005386633,0.0005138638,0.000511887,0.0006523096,0.0004503295
2733,PRPPS_reverse,0.0004003954,0.0004131849,0.0005386633,0.0005138638,0.000511887,0.0006523096,0.0004503295
2734,PSCLYSt2pp,,,,,,,
2735,PSCLYStex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2736,PSCLYStex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2737,PSCVT,9.0886e-05,6.42734064144e-05,9.4418210882e-05,0.0001011117,0.0001288284,8.19453433226e-05,0.0001679591
2738,PSCVT_reverse,9.0886e-05,6.42734064144e-05,9.4418210882e-05,0.0001011117,0.0001288284,8.19453433226e-05,0.0001679591
2739,PSD120,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2740,PSD140,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2741,PSD141,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2742,PSD160,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2743,PSD161,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2744,PSD180,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2745,PSD181,8.7914522943e-05,7.11100943195e-05,0.0001091064,0.0001006978,0.0001015906,9.24033869427e-05,0.0001031524
2746,PSERT,0.0007242862,0.0006965025,0.0006983928,0.0007344563,0.0010575662,0.0007795376,0.001279388
2747,PSERtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2748,PSERtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2749,PSP_L,5.55254872679e-06,3.48376059317e-06,6.39530737553e-06,8.03458433391e-06,8.58618993323e-06,5.8832915138e-06,1.16958344757e-05
2750,PSP_Lpp,4.14920287751e-06,5.04451828426e-06,5.00927004827e-06,4.13612027998e-06,1.614e-06,4.13812204468e-06,3.90034538334e-06
2751,PSSA120,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2752,PSSA140,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2753,PSSA141,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2754,PSSA160,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2755,PSSA161,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2756,PSSA180,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2757,PSSA181,3.93545890864e-05,3.26346676257e-05,4.86557133128e-05,3.89076738564e-05,3.6102637687e-05,4.30915073632e-05,2.76896795806e-05
2758,PTA2,0.0001596509,0.0001481055,0.0005454555,0.0001548744,0.0001917036,0.000170999,0.0001570342
2759,PTAr,0.0001596509,0.0001481055,0.0005454555,0.0001548744,0.0001917036,0.000170999,0.0001570342
2760,PTAr_reverse,0.0001596509,0.0001481055,0.0005454555,0.0001548744,0.0001917036,0.000170999,0.0001570342
2761,PTHRpp,4.14920287751e-06,5.04451828426e-06,5.00927004827e-06,4.13612027998e-06,1.614e-06,4.13812204468e-06,3.90034538334e-06
2762,PTPATi,2.22110467546e-06,1.15509379705e-06,1.393e-06,1.96132691761e-06,1.68409870141e-06,2.127e-06,1.94709098215e-06
2763,PTRCORNt7pp,,,,,,,
2764,PTRCORNt7pp_reverse,,,,,,,
2765,PTRCTA,2.88793710419e-06,3.81362856404e-06,2.298e-06,5.30839448658e-06,2.88224515001e-06,2.67524203449e-06,3.00842973186e-06
2766,PTRCabcpp,0.000605535154605,0.000422615155866,0.000568249421173,0.000604435200756,0.000463522542075,0.000540214023042,0.000480812800567
2767,PTRCt2pp,,,,,,,
2768,PTRCtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2769,PTRCtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2770,PUNP1,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2771,PUNP1_reverse,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2772,PUNP2,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2773,PUNP2_reverse,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2774,PUNP3,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2775,PUNP3_reverse,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2776,PUNP4,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2777,PUNP4_reverse,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2778,PUNP5,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2779,PUNP5_reverse,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2780,PUNP6,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2781,PUNP6_reverse,0.0001619718,0.0001272724,0.0001142366,0.000167729,0.0001424218,0.0001649671,0.00012707
2782,PUNP7,,,,,,,
2783,PUNP7_reverse,,,,,,,
2784,PYAM5PO,1.33108888066e-05,1.32773735537e-05,1.5548e-05,1.4659744222e-05,1.50655863542e-05,1.60798317846e-05,1.36626719302e-05
2785,PYDAMK,5.81984108074e-06,9.966e-06,7.49669139617e-06,8.50673773722e-06,4.21988640888e-06,5.08869528001e-06,2.82518350941e-06
2786,PYDAMtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2787,PYDAMtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2788,PYDAMtpp,,,,,,,
2789,PYDXK,6.61860484283e-06,1.35657485844e-05,9.90817345755e-06,1.06572027761e-05,7.72465034812e-06,8.75595140163e-06,7.5424801866e-06
2790,PYDXNK,5.81984108074e-06,9.966e-06,7.49669139617e-06,8.50673773722e-06,4.21988640888e-06,5.08869528001e-06,2.82518350941e-06
2791,PYDXNtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2792,PYDXNtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2793,PYDXNtpp,,,,,,,
2794,PYDXPP,3.59018881963e-05,4.22010479323e-05,4.73499420973e-05,4.95126032305e-05,5.17445701967e-05,5.43823773477e-05,6.38162258016e-05
2795,PYDXtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2796,PYDXtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2797,PYDXtpp,,,,,,,
2798,PYK,0.0009396229,0.0006541534,0.0005731764,0.0009109983,0.0012099351,0.0006721675,0.0009732264
2799,PYNP2r,0.0002021144,0.0001844994,0.0001438372,0.0001687283,0.0001128659,0.0001395296,8.30626337854e-05
2800,PYNP2r_reverse,0.0002021144,0.0001844994,0.0001438372,0.0001687283,0.0001128659,0.0001395296,8.30626337854e-05
2801,PYROX,,,,,,,
2802,PYRt2rpp,,,,,,,
2803,PYRt2rpp_reverse,,,,,,,
2804,PYRtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2805,PYRtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2806,QMO2,1.03823040725e-05,1.4436860638e-05,1.1130585157e-05,1.16563252564e-05,1.12531200457e-05,1.11891938059e-05,1.24623696829e-05
2807,QMO3,1.03823040725e-05,1.4436860638e-05,1.1130585157e-05,1.16563252564e-05,1.12531200457e-05,1.11891938059e-05,1.24623696829e-05
2808,QUIN2tex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2809,QUIN2tex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2810,QUIN2tpp,,,,,,,
2811,QUIN2tpp_reverse,,,,,,,
2812,QUINDH,,,,,,,
2813,QUINDH_reverse,,,,,,,
2814,QULNS,8.41805963006e-06,1.84897937792e-05,1.7708738038e-05,1.65808550399e-05,1.77066005301e-05,1.31954697209e-05,2.49275202379e-05
2815,R15BPK,,,,,,,
2816,R1PK,,,,,,,
2817,R5PP,4.52186624119e-06,4.4141230457e-06,4.70374913544e-06,4.41720798383e-06,6.40739565844e-06,4.80821299013e-06,7.3005175936e-06
2818,R5PPpp,4.14920287751e-06,5.04451828426e-06,5.00927004827e-06,4.13612027998e-06,1.614e-06,4.13812204468e-06,3.90034538334e-06
2819,R5Ptex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2820,R5Ptex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2821,RBFK,9.05310445346e-06,7.57568454372e-06,9.85563958388e-06,1.02122013241e-05,1.00305119076e-05,7.85369899033e-06,9.84505908405e-06
2822,RBFSa,2.5702462335e-05,3.19813929132e-05,2.22835266459e-05,2.73267755551e-05,2.95857343456e-05,2.4684140978e-05,3.10007510857e-05
2823,RBFSb,0.000115944,0.0001800255,0.000167306,0.0001729247,0.0001553181,0.0001761682,0.0002101343
2824,RBK,1.01593922662e-05,8.66754579746e-06,1.13434430401e-05,1.10551739328e-05,6.88971779014e-06,1.0355e-05,3.74975516158e-06
2825,RBK_L1,,,,,,,
2826,RBP4E,,,,,,,
2827,RBP4E_reverse,,,,,,,
2828,REPHACCOAI,,,,,,,
2829,REPHACCOAI_reverse,,,,,,,
2830,RFAMPtex,,,,,,,
2831,RFAMPtex_reverse,,,,,,,
2832,RFAMPtpp,0.00072690372971,0.000573611344815,0.000640414940071,0.0007223043,0.000724374384289,0.000690036710799,0.000703251824167
2833,RHAT1,,,,,,,
2834,RHCCE,0.0002740745,0.0002253682,0.0002200202,0.000256181,0.0002531286,0.0002049533,0.0002370155
2835,RIBabcpp,0.00194736571864,0.000989550711257,0.00174006118862,0.00114149156231,0.000593517268788,0.00141004947469,0.000290405230675
2836,RIBtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2837,RIBtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2838,RMI,,,,,,,
2839,RMI_reverse,,,,,,,
2840,RMK,,,,,,,
2841,RMNtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2842,RMNtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2843,RMNtpp,,,,,,,
2844,RMPA,,,,,,,
2845,RMPA_reverse,,,,,,,
2846,RNDR1,0.000673100519135,0.000393292308008,0.000580850793162,0.000558679475861,0.00066541389775,0.000535332905469,0.000565190806841
2847,RNDR1b,0.000473642762114,0.000282760507273,0.000301780044,0.000309154187207,0.000297864482779,0.00031845242144,0.000337843445419
2848,RNDR2,0.000673100519135,0.000393292308008,0.000580850793162,0.000558679475861,0.00066541389775,0.000535332905469,0.000565190806841
2849,RNDR2b,0.000473642762114,0.000282760507273,0.000301780044,0.000309154187207,0.000297864482779,0.00031845242144,0.000337843445419
2850,RNDR3,0.000673100519135,0.000393292308008,0.000580850793162,0.000558679475861,0.00066541389775,0.000535332905469,0.000565190806841
2851,RNDR3b,0.000473642762114,0.000282760507273,0.000301780044,0.000309154187207,0.000297864482779,0.00031845242144,0.000337843445419
2852,RNDR4,0.000673100519135,0.000393292308008,0.000580850793162,0.000558679475861,0.00066541389775,0.000535332905469,0.000565190806841
2853,RNDR4b,0.000473642762114,0.000282760507273,0.000301780044,0.000309154187207,0.000297864482779,0.00031845242144,0.000337843445419
2854,RNTR1c2,0.000339631993863,0.000261874517478,0.000298385724237,0.000324859198399,0.000343473813314,0.000322176438446,0.000339939813448
2855,RNTR2c2,0.000339631993863,0.000261874517478,0.000298385724237,0.000324859198399,0.000343473813314,0.000322176438446,0.000339939813448
2856,RNTR3c2,0.000339631993863,0.000261874517478,0.000298385724237,0.000324859198399,0.000343473813314,0.000322176438446,0.000339939813448
2857,RNTR4c2,0.000339631993863,0.000261874517478,0.000298385724237,0.000324859198399,0.000343473813314,0.000322176438446,0.000339939813448
2858,RPE,7.395e-06,7.91032636011e-06,1.28513982366e-05,1.14088866354e-05,,1.23317429009e-05,2.28005950148e-05
2859,RPE_reverse,7.395e-06,7.91032636011e-06,1.28513982366e-05,1.14088866354e-05,,1.23317429009e-05,2.28005950148e-05
2860,RPI,0.000102934253046,0.000119109888196,0.000119636575292,0.000107811442445,8.89611972773e-05,9.78697030697e-05,0.000112705601428
2861,RPI_reverse,0.000102934253046,0.000119109888196,0.000119636575292,0.000107811442445,8.89611972773e-05,9.78697030697e-05,0.000112705601428
2862,RZ5PP,,,,,,,
2863,S2FE2SR,0.000142236999411,0.000109708201494,0.000124296063638,0.000105370968323,0.00010342863349,8.99550987108e-05,0.000117478308647
2864,S2FE2SS,0.000143492475203,0.000112441752893,0.000126843182282,0.000107596968323,0.000106418305033,9.18693014063e-05,0.000121764157223
2865,S2FE2SS2,0.000143492475203,0.000112441752893,0.000126843182282,0.000107596968323,0.000106418305033,9.18693014063e-05,0.000121764157223
2866,S2FE2ST,0.000110886974606,7.51438245504e-05,9.16898524498e-05,7.95574466848e-05,8.31546187182e-05,7.1740909562e-05,8.66890098621e-05
2867,S4FE4SR,0.000107120637005,6.92199867399e-05,8.65694660593e-05,7.40591080072e-05,7.8414844998e-05,6.8167909562e-05,7.73700098621e-05
2868,S4FE4ST,0.000110886974606,7.51438245504e-05,9.16898524498e-05,7.95574466848e-05,8.31546187182e-05,7.1740909562e-05,8.66890098621e-05
2869,S7PI,0.0001514309,0.0001483438,0.0001948025,0.0001572759,0.0001332467,0.0001547091,0.0001242951
2870,SADH,,,,,,,
2871,SADT2,0.000103495564882,0.000124520449123,0.000158052603345,0.000173445601577,0.000211033788442,0.000130119098517,0.000222607973346
2872,SARCOX,3.36192020026e-05,3.05971638172e-05,4.38475827478e-05,4.15987344861e-05,3.86132277715e-05,3.85510898031e-05,5.89322268034e-05
2873,SBTPD,3.36180013724e-08,4.32731796172e-08,3.81291565754e-08,1.25844057882e-07,,1.01060521019e-07,2.1816858956e-07
2874,SBTPD_reverse,3.36180013724e-08,4.32731796172e-08,3.81291565754e-08,1.25844057882e-07,,1.01060521019e-07,2.1816858956e-07
2875,SBTptspp,0.000902146221104,0.000559061273685,0.000624783412561,0.000733746497157,0.00141416993423,0.000695818538389,0.00154579421279
2876,SBTtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2877,SBTtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2878,SCYSDS,3.51163624056e-05,4.04882147544e-05,3.77265975787e-05,3.13118603158e-05,2.50137884924e-05,2.17871891488e-05,4.01082987853e-05
2879,SDPDS,3.78684161254e-06,4.5939221896e-06,4.52544674564e-06,4.73540286691e-06,6.63477265919e-06,5.57879703277e-06,5.37882913825e-06
2880,SDPTA,0.0002874109,0.0001483169,0.0002186486,0.0001906803,0.0002178275,0.0001727122,0.0003039222
2881,SDPTA_reverse,0.0002874109,0.0001483169,0.0002186486,0.0001906803,0.0002178275,0.0001727122,0.0003039222
2882,SELCYSS,1.79341756653e-05,1.18901813147e-05,2.19451625798e-05,1.7807533349e-05,1.92324864024e-05,1.8654e-05,1.62199193195e-05
2883,SELGTHR,,,,,,,
2884,SELGTHR2,,,,,,,
2885,SELGTHR3,,,,,,,
2886,SELNPS,3.27236318325e-05,5.38869345486e-05,4.92687882989e-05,4.64917184158e-05,3.58118972405e-05,4.09684530581e-05,4.6044e-05
2887,SELR,6.1468048323e-09,,,,,,
2888,SELtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2889,SELtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2890,SELtpp,0.000264879026434,0.000288339259415,0.000359110559245,0.000312365993568,0.000282330709634,0.000306537732957,0.000328357505663
2891,SEPHCHCS,2.65482945071e-08,9.53247801167e-08,2.12453425432e-07,1.61417441363e-07,,6.7e-08,1.67447119209e-07
2892,SERASr,8.34765822868e-06,1.02794440413e-05,9.13413566142e-06,8.59832751294e-06,7.77740151887e-06,6.37785920271e-06,1.07476520898e-05
2893,SERASr_reverse,8.34765822868e-06,1.02794440413e-05,9.13413566142e-06,8.59832751294e-06,7.77740151887e-06,6.37785920271e-06,1.07476520898e-05
2894,SERAT,2.76165086906e-05,2.5255e-05,2.8435e-05,2.96338863207e-05,2.90262975927e-05,2.75332941725e-05,2.07760800221e-05
2895,SERAT_reverse,2.76165086906e-05,2.5255e-05,2.8435e-05,2.96338863207e-05,2.90262975927e-05,2.75332941725e-05,2.07760800221e-05
2896,SERD_D,1.6294433113e-06,2.98464773785e-06,2.10279332126e-06,2.66143316394e-06,1.89245405599e-06,1.4947935278e-06,5.66518194078e-06
2897,SERD_L,0.000169303305382,0.000280184476607,9.61375178348e-05,0.000107285222319,6.56758581292e-05,0.000180080737235,6.08865876182e-05
2898,SERTRS,0.0001552417,0.0002064345,0.0002062812,0.0001965001,0.0002292572,0.0001974421,0.0002168314
2899,SERTRS2,0.0001552417,0.0002064345,0.0002062812,0.0001965001,0.0002292572,0.0001974421,0.0002168314
2900,SERt2rpp,7.3073944451e-06,5.80537257926e-06,3.16283512273e-06,5.98306553633e-06,5.54516827437e-06,6.45429879407e-06,5.48775497041e-06
2901,SERt2rpp_reverse,7.3073944451e-06,5.80537257926e-06,3.16283512273e-06,5.98306553633e-06,5.54516827437e-06,6.45429879407e-06,5.48775497041e-06
2902,SERt4pp,1.02915506842e-05,1.20081462854e-05,7.79380440056e-06,7.74264312304e-06,1.28104324095e-05,1.22321538826e-05,4.44569387425e-06
2903,SERtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2904,SERtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2905,SFGTHi,1.11213623917e-05,1.29461128084e-05,9.17491297344e-06,1.26346469684e-05,8.18845808731e-06,1.22701655936e-05,1.00484060265e-05
2906,SGDS,,,,,,,
2907,SGSAD,5.14338298432e-07,6.52e-07,3.67155444131e-07,4.77056272105e-07,6.32815254213e-07,7.64286644844e-07,5.04530568034e-07
2908,SHCHCS3,,,,,,,
2909,SHCHD2,4.38108718421e-06,3.10150471777e-06,4.05385682181e-06,3.77794496982e-06,4.52184625533e-06,4.3159053446e-06,2.62683895193e-06
2910,SHCHF,4.38108718421e-06,3.10150471777e-06,4.05385682181e-06,3.77794496982e-06,4.52184625533e-06,4.3159053446e-06,2.62683895193e-06
2911,SHK3Dr,7.09841461197e-06,8.05170108793e-06,6.838e-06,8.741e-06,8.21451122022e-06,5.78325913898e-06,6.318e-06
2912,SHK3Dr_reverse,7.09841461197e-06,8.05170108793e-06,6.838e-06,8.741e-06,8.21451122022e-06,5.78325913898e-06,6.318e-06
2913,SHKK,4.73698441834e-05,5.48832177607e-05,6.36222182884e-05,5.85961546104e-05,6.57688628615e-05,6.51631813565e-05,9.61671741219e-05
2914,SHSL1,9.61386248404e-05,9.76246201368e-05,7.27979389063e-05,0.0001066568,0.0001119588,7.15633541481e-05,0.0001410762
2915,SKMt2pp,1.15626717357e-06,1.69477922492e-07,6.77576918765e-07,1.41726942993e-06,1.46321029179e-06,1.10422595112e-06,2.88316543113e-06
2916,SKMtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2917,SKMtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2918,SLNTtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2919,SLNTtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2920,SLNTtpp,0.000264879026434,0.000288339259415,0.000359110559245,0.000312365993568,0.000282330709634,0.000306537732957,0.000328357505663
2921,SO2tex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2922,SO2tex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2923,SO2tpp,,,,,,,
2924,SO2tpp_reverse,,,,,,,
2925,SO3tex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2926,SO3tex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2927,SO4t2pp,,,,,,,
2928,SO4tex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2929,SO4tex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2930,SOTA,1.36576774659e-05,7.50977954353e-06,5.67678575066e-06,4.77067116866e-06,3.84442530989e-06,1.1430750786e-05,3.42506178165e-06
2931,SPMDAT1,2.62231673382e-06,2.78163483664e-06,3.71552479863e-06,3.14761708175e-06,3.10909001866e-06,2.63940549671e-06,3.4998984772e-06
2932,SPMDAT2,2.62231673382e-06,2.78163483664e-06,3.71552479863e-06,3.14761708175e-06,3.10909001866e-06,2.63940549671e-06,3.4998984772e-06
2933,SPMDabcpp,0.000276967154605,0.000186868559728,0.000226632655566,0.000258937577489,0.000229388017913,0.000281622784433,0.000258400391968
2934,SPMDt3pp,,,,,,,
2935,SPMDtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2936,SPMDtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2937,SPMS,3.35975307251e-05,2.22386959068e-05,2.73998213955e-05,3.32890606755e-05,3.14501738929e-05,3.08910929705e-05,5.95426788565e-05
2938,SPODM,0.0014864058,0.001443293,0.0012304668,0.0013006055,0.001279504,0.0015329304,0.0010451599
2939,SPODMpp,2.89593332153e-05,1.03712665902e-05,8.67677082825e-06,1.00294154418e-05,7.114e-06,6.7027982851e-06,1.08274739366e-05
2940,SSALx,2.641e-06,5.46e-07,1.09578920492e-06,2.41840844312e-06,2.27275173702e-06,3.775e-06,1.509e-06
2941,SSALy,0.000158124,0.0001220636,0.000144490089205,0.000114044208443,7.94111212508e-05,9.64863265928e-05,6.73471160109e-05
2942,SUCASPtpp,1.4287e-05,1.6995e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05
2943,SUCBZL,,,,,,,
2944,SUCBZS,3.94193846458e-07,5.57286984749e-07,8.03331517013e-07,6.35e-07,8.08156330929e-07,5.05109394849e-07,1.05665123638e-06
2945,SUCCt2_2pp,2.51457189437e-05,2.0606e-05,1.15424126146e-05,8.43784635213e-06,5.65562819232e-06,5.02713564324e-05,2.96420531277e-06
2946,SUCCt2_3pp,1.4287e-05,1.6995e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05
2947,SUCCt3pp,,,,,,,
2948,SUCCtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2949,SUCCtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2950,SUCDi,0.000615431479026,0.00137770982693,0.000986063245745,0.000582300905941,0.000607071261769,0.00088626120518,0.000377873622688
2951,SUCFUMtpp,1.4287e-05,1.6995e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05
2952,SUCMALtpp,1.4287e-05,1.6995e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05
2953,SUCOAS,0.0012877589,0.0034320616,0.0027016659,0.0016433749,0.0014217018,0.0023165016,0.0008210032
2954,SUCOAS_reverse,0.0012877589,0.0034320616,0.0027016659,0.0016433749,0.0014217018,0.0023165016,0.0008210032
2955,SUCRtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2956,SUCRtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2957,SUCTARTtpp,,,,,,,
2958,SUCptspp,0.001938082,0.0012420089,0.0013785285,0.0015973159,0.0023233086,0.0013973663,0.0026296444
2959,SULFACabcpp,,,,,,,
2960,SULFACtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2961,SULFACtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2962,SULRi,0.0004075663,0.0004481814,0.0004986,0.0006380663,0.0007115991,0.0004850415,0.0007309706
2963,SULabcpp,0.000370316485831,0.000413768297893,0.000446113892619,0.00045175167016,0.00042551444501,0.000393658774011,0.000453617755384
2964,T2DECAI,7.12203161693e-05,4.17968687041e-05,5.29603299693e-05,7.67287638069e-05,7.09751777693e-05,8.3666833801e-05,6.94865300329e-05
2965,T2DECAI_reverse,7.12203161693e-05,4.17968687041e-05,5.29603299693e-05,7.67287638069e-05,7.09751777693e-05,8.3666833801e-05,6.94865300329e-05
2966,TAGURr,1.97174605258e-07,2.95e-07,1.21349738072e-06,4.49211323784e-07,6.52217572559e-08,1.72104543953e-07,2.26268317627e-07
2967,TAGURr_reverse,1.97174605258e-07,2.95e-07,1.21349738072e-06,4.49211323784e-07,6.52217572559e-08,1.72104543953e-07,2.26268317627e-07
